STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,EDUCATION_LEV,Education level,EXP_SOURCE,Financing source,EXP_DESTINATION,Destination of expenditure,EXPENDITURE_TYPE,Type of expenditure,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,Q_SHEET,Questionnaire sheet,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period,Q_SHEET_ROW_ID,Questionnaire row ID
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,JPN,Japan,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,2327213.8,,W,Includes data from another category,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,507277.1,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,461524.75,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2022,,567761.7270497,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,533709.76,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,515501.79,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,561432.17,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CRI,Costa Rica,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,558025.09,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CHN,China (People’s Republic of),EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CHN,China (People’s Republic of),EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CHN,China (People’s Republic of),EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CHN,China (People’s Republic of),EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CHN,China (People’s Republic of),EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,,,O,Missing value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,1169.0725,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,939.84771,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,1528.88248709271,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,1428.5022,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,1364.9124,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,1302.4162,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,HRV,Croatia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,1220.5365,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,198770.53,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,204274.25,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,211593.947551,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,191767.15,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,178741.25,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,166567.85,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,SWE,Sweden,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,153132.08,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,747.24767,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,762.57837,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,791.31935,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,872.288636,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,843.78623,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,831.01596,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,779.37367,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,933.50859,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,1057.4714,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,1138.346889,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,1086.1682,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,1067.7417,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,980.01282,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,LVA,Latvia,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,916.48768,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,CAN,Canada,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,87127.772,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
